id,left,top,right,bottom,X,Y,Z
"1509",332473.598285385,6845478.9928241,333473.598285385,6846478.9928241,332473.598,6845478.993,614.225
"1515",333473.598285385,6881478.9928241,334473.598285385,6882478.9928241,333473.598,6881478.993,446.886
"1516",333473.598285385,6880478.9928241,334473.598285385,6881478.9928241,333473.598,6880478.993,394.119
"1517",333473.598285385,6879478.9928241,334473.598285385,6880478.9928241,333473.598,6879478.993,402.899
"1518",333473.598285385,6878478.9928241,334473.598285385,6879478.9928241,333473.598,6878478.993,412.260
"1519",333473.598285385,6877478.9928241,334473.598285385,6878478.9928241,333473.598,6877478.993,440.473
"1520",333473.598285385,6876478.9928241,334473.598285385,6877478.9928241,333473.598,6876478.993,424.517
"1521",333473.598285385,6875478.9928241,334473.598285385,6876478.9928241,333473.598,6875478.993,437.618
"1522",333473.598285385,6874478.9928241,334473.598285385,6875478.9928241,333473.598,6874478.993,422.845
"1523",333473.598285385,6873478.9928241,334473.598285385,6874478.9928241,333473.598,6873478.993,429.443
"1524",333473.598285385,6872478.9928241,334473.598285385,6873478.9928241,333473.598,6872478.993,435.472
"1525",333473.598285385,6871478.9928241,334473.598285385,6872478.9928241,333473.598,6871478.993,445.324
"1526",333473.598285385,6870478.9928241,334473.598285385,6871478.9928241,333473.598,6870478.993,454.629
"1527",333473.598285385,6869478.9928241,334473.598285385,6870478.9928241,333473.598,6869478.993,465.853
"1528",333473.598285385,6868478.9928241,334473.598285385,6869478.9928241,333473.598,6868478.993,477.071
"1529",333473.598285385,6867478.9928241,334473.598285385,6868478.9928241,333473.598,6867478.993,493.336
"1530",333473.598285385,6866478.9928241,334473.598285385,6867478.9928241,333473.598,6866478.993,503.997
"1531",333473.598285385,6865478.9928241,334473.598285385,6866478.9928241,333473.598,6865478.993,513.736
"1532",333473.598285385,6864478.9928241,334473.598285385,6865478.9928241,333473.598,6864478.993,536.281
"1533",333473.598285385,6863478.9928241,334473.598285385,6864478.9928241,333473.598,6863478.993,551.968
"1534",333473.598285385,6862478.9928241,334473.598285385,6863478.9928241,333473.598,6862478.993,573.794
"1535",333473.598285385,6861478.9928241,334473.598285385,6862478.9928241,333473.598,6861478.993,598.037
"1536",333473.598285385,6860478.9928241,334473.598285385,6861478.9928241,333473.598,6860478.993,616.136
"1537",333473.598285385,6859478.9928241,334473.598285385,6860478.9928241,333473.598,6859478.993,630.299
"1538",333473.598285385,6858478.9928241,334473.598285385,6859478.9928241,333473.598,6858478.993,642.994
"1539",333473.598285385,6857478.9928241,334473.598285385,6858478.9928241,333473.598,6857478.993,662.052
"1540",333473.598285385,6856478.9928241,334473.598285385,6857478.9928241,333473.598,6856478.993,666.572
"1541",333473.598285385,6855478.9928241,334473.598285385,6856478.9928241,333473.598,6855478.993,675.642
"1542",333473.598285385,6854478.9928241,334473.598285385,6855478.9928241,333473.598,6854478.993,706.624
"1543",333473.598285385,6853478.9928241,334473.598285385,6854478.9928241,333473.598,6853478.993,698.398
"1544",333473.598285385,6852478.9928241,334473.598285385,6853478.9928241,333473.598,6852478.993,694.825
"1545",333473.598285385,6851478.9928241,334473.598285385,6852478.9928241,333473.598,6851478.993,699.617
"1546",333473.598285385,6850478.9928241,334473.598285385,6851478.9928241,333473.598,6850478.993,702.479
"1547",333473.598285385,6849478.9928241,334473.598285385,6850478.9928241,333473.598,6849478.993,693.113
"1548",333473.598285385,6848478.9928241,334473.598285385,6849478.9928241,333473.598,6848478.993,685.022
"1549",333473.598285385,6847478.9928241,334473.598285385,6848478.9928241,333473.598,6847478.993,676.300
"1550",333473.598285385,6846478.9928241,334473.598285385,6847478.9928241,333473.598,6846478.993,655.198
"1551",333473.598285385,6845478.9928241,334473.598285385,6846478.9928241,333473.598,6845478.993,636.155
"1557",334473.598285385,6881478.9928241,335473.598285385,6882478.9928241,334473.598,6881478.993,416.094
"1558",334473.598285385,6880478.9928241,335473.598285385,6881478.9928241,334473.598,6880478.993,406.095
"1559",334473.598285385,6879478.9928241,335473.598285385,6880478.9928241,334473.598,6879478.993,401.608
"1560",334473.598285385,6878478.9928241,335473.598285385,6879478.9928241,334473.598,6878478.993,417.575
"1561",334473.598285385,6877478.9928241,335473.598285385,6878478.9928241,334473.598,6877478.993,432.764
"1562",334473.598285385,6876478.9928241,335473.598285385,6877478.9928241,334473.598,6876478.993,438.721
"1563",334473.598285385,6875478.9928241,335473.598285385,6876478.9928241,334473.598,6875478.993,453.690
"1564",334473.598285385,6874478.9928241,335473.598285385,6875478.9928241,334473.598,6874478.993,461.957
"1565",334473.598285385,6873478.9928241,335473.598285385,6874478.9928241,334473.598,6873478.993,440.181
"1566",334473.598285385,6872478.9928241,335473.598285385,6873478.9928241,334473.598,6872478.993,446.919
"1567",334473.598285385,6871478.9928241,335473.598285385,6872478.9928241,334473.598,6871478.993,461.198
"1568",334473.598285385,6870478.9928241,335473.598285385,6871478.9928241,334473.598,6870478.993,485.700
"1569",334473.598285385,6869478.9928241,335473.598285385,6870478.9928241,334473.598,6869478.993,495.979
"1570",334473.598285385,6868478.9928241,335473.598285385,6869478.9928241,334473.598,6868478.993,486.065
"1571",334473.598285385,6867478.9928241,335473.598285385,6868478.9928241,334473.598,6867478.993,502.980
"1572",334473.598285385,6866478.9928241,335473.598285385,6867478.9928241,334473.598,6866478.993,519.274
"1573",334473.598285385,6865478.9928241,335473.598285385,6866478.9928241,334473.598,6865478.993,533.146
"1574",334473.598285385,6864478.9928241,335473.598285385,6865478.9928241,334473.598,6864478.993,539.246
"1575",334473.598285385,6863478.9928241,335473.598285385,6864478.9928241,334473.598,6863478.993,579.819
"1576",334473.598285385,6862478.9928241,335473.598285385,6863478.9928241,334473.598,6862478.993,580.910
"1577",334473.598285385,6861478.9928241,335473.598285385,6862478.9928241,334473.598,6861478.993,604.051
"1578",334473.598285385,6860478.9928241,335473.598285385,6861478.9928241,334473.598,6860478.993,633.519
"1579",334473.598285385,6859478.9928241,335473.598285385,6860478.9928241,334473.598,6859478.993,647.803
"1580",334473.598285385,6858478.9928241,335473.598285385,6859478.9928241,334473.598,6858478.993,670.481
"1581",334473.598285385,6857478.9928241,335473.598285385,6858478.9928241,334473.598,6857478.993,669.526
"1582",334473.598285385,6856478.9928241,335473.598285385,6857478.9928241,334473.598,6856478.993,683.381
"1583",334473.598285385,6855478.9928241,335473.598285385,6856478.9928241,334473.598,6855478.993,694.564
"1584",334473.598285385,6854478.9928241,335473.598285385,6855478.9928241,334473.598,6854478.993,707.283
"1585",334473.598285385,6853478.9928241,335473.598285385,6854478.9928241,334473.598,6853478.993,724.834
"1586",334473.598285385,6852478.9928241,335473.598285385,6853478.9928241,334473.598,6852478.993,720.808
"1587",334473.598285385,6851478.9928241,335473.598285385,6852478.9928241,334473.598,6851478.993,728.439
"1588",334473.598285385,6850478.9928241,335473.598285385,6851478.9928241,334473.598,6850478.993,740.283
"1589",334473.598285385,6849478.9928241,335473.598285385,6850478.9928241,334473.598,6849478.993,736.768
"1590",334473.598285385,6848478.9928241,335473.598285385,6849478.9928241,334473.598,6848478.993,735.717
"1591",334473.598285385,6847478.9928241,335473.598285385,6848478.9928241,334473.598,6847478.993,714.957
"1592",334473.598285385,6846478.9928241,335473.598285385,6847478.9928241,334473.598,6846478.993,681.869
"1593",334473.598285385,6845478.9928241,335473.598285385,6846478.9928241,334473.598,6845478.993,676.686
"1599",335473.598285385,6881478.9928241,336473.598285385,6882478.9928241,335473.598,6881478.993,426.655
"1600",335473.598285385,6880478.9928241,336473.598285385,6881478.9928241,335473.598,6880478.993,418.649
"1601",335473.598285385,6879478.9928241,336473.598285385,6880478.9928241,335473.598,6879478.993,421.482
"1602",335473.598285385,6878478.9928241,336473.598285385,6879478.9928241,335473.598,6878478.993,441.132
"1603",335473.598285385,6877478.9928241,336473.598285385,6878478.9928241,335473.598,6877478.993,452.707
"1604",335473.598285385,6876478.9928241,336473.598285385,6877478.9928241,335473.598,6876478.993,459.357
"1605",335473.598285385,6875478.9928241,336473.598285385,6876478.9928241,335473.598,6875478.993,467.531
"1606",335473.598285385,6874478.9928241,336473.598285385,6875478.9928241,335473.598,6874478.993,482.695
"1607",335473.598285385,6873478.9928241,336473.598285385,6874478.9928241,335473.598,6873478.993,451.771
"1608",335473.598285385,6872478.9928241,336473.598285385,6873478.9928241,335473.598,6872478.993,459.756
"1609",335473.598285385,6871478.9928241,336473.598285385,6872478.9928241,335473.598,6871478.993,478.888
"1610",335473.598285385,6870478.9928241,336473.598285385,6871478.9928241,335473.598,6870478.993,482.291
"1611",335473.598285385,6869478.9928241,336473.598285385,6870478.9928241,335473.598,6869478.993,494.108
"1612",335473.598285385,6868478.9928241,336473.598285385,6869478.9928241,335473.598,6868478.993,504.960
"1613",335473.598285385,6867478.9928241,336473.598285385,6868478.9928241,335473.598,6867478.993,509.920
"1614",335473.598285385,6866478.9928241,336473.598285385,6867478.9928241,335473.598,6866478.993,532.215
"1615",335473.598285385,6865478.9928241,336473.598285385,6866478.9928241,335473.598,6865478.993,551.260
"1616",335473.598285385,6864478.9928241,336473.598285385,6865478.9928241,335473.598,6864478.993,562.911
"1617",335473.598285385,6863478.9928241,336473.598285385,6864478.9928241,335473.598,6863478.993,583.507
"1618",335473.598285385,6862478.9928241,336473.598285385,6863478.9928241,335473.598,6862478.993,642.115
"1619",335473.598285385,6861478.9928241,336473.598285385,6862478.9928241,335473.598,6861478.993,653.991
"1620",335473.598285385,6860478.9928241,336473.598285385,6861478.9928241,335473.598,6860478.993,681.181
"1621",335473.598285385,6859478.9928241,336473.598285385,6860478.9928241,335473.598,6859478.993,677.427
"1622",335473.598285385,6858478.9928241,336473.598285385,6859478.9928241,335473.598,6858478.993,705.242
"1623",335473.598285385,6857478.9928241,336473.598285385,6858478.9928241,335473.598,6857478.993,691.985
"1624",335473.598285385,6856478.9928241,336473.598285385,6857478.9928241,335473.598,6856478.993,701.343
"1625",335473.598285385,6855478.9928241,336473.598285385,6856478.9928241,335473.598,6855478.993,715.007
"1626",335473.598285385,6854478.9928241,336473.598285385,6855478.9928241,335473.598,6854478.993,724.822
"1627",335473.598285385,6853478.9928241,336473.598285385,6854478.9928241,335473.598,6853478.993,748.678
"1628",335473.598285385,6852478.9928241,336473.598285385,6853478.9928241,335473.598,6852478.993,748.574
"1629",335473.598285385,6851478.9928241,336473.598285385,6852478.9928241,335473.598,6851478.993,759.255
"1630",335473.598285385,6850478.9928241,336473.598285385,6851478.9928241,335473.598,6850478.993,774.612
"1631",335473.598285385,6849478.9928241,336473.598285385,6850478.9928241,335473.598,6849478.993,820.609
"1632",335473.598285385,6848478.9928241,336473.598285385,6849478.9928241,335473.598,6848478.993,784.565
"1633",335473.598285385,6847478.9928241,336473.598285385,6848478.9928241,335473.598,6847478.993,770.927
"1634",335473.598285385,6846478.9928241,336473.598285385,6847478.9928241,335473.598,6846478.993,762.408
"1635",335473.598285385,6845478.9928241,336473.598285385,6846478.9928241,335473.598,6845478.993,716.204
"1641",336473.598285385,6881478.9928241,337473.598285385,6882478.9928241,336473.598,6881478.993,439.173
"1642",336473.598285385,6880478.9928241,337473.598285385,6881478.9928241,336473.598,6880478.993,436.375
"1643",336473.598285385,6879478.9928241,337473.598285385,6880478.9928241,336473.598,6879478.993,445.191
"1644",336473.598285385,6878478.9928241,337473.598285385,6879478.9928241,336473.598,6878478.993,466.985
"1645",336473.598285385,6877478.9928241,337473.598285385,6878478.9928241,336473.598,6877478.993,484.366
"1646",336473.598285385,6876478.9928241,337473.598285385,6877478.9928241,336473.598,6876478.993,489.085
"1647",336473.598285385,6875478.9928241,337473.598285385,6876478.9928241,336473.598,6875478.993,490.926
"1648",336473.598285385,6874478.9928241,337473.598285385,6875478.9928241,336473.598,6874478.993,509.559
"1649",336473.598285385,6873478.9928241,337473.598285385,6874478.9928241,336473.598,6873478.993,462.964
"1650",336473.598285385,6872478.9928241,337473.598285385,6873478.9928241,336473.598,6872478.993,475.824
"1651",336473.598285385,6871478.9928241,337473.598285385,6872478.9928241,336473.598,6871478.993,484.375
"1652",336473.598285385,6870478.9928241,337473.598285385,6871478.9928241,336473.598,6870478.993,494.649
"1653",336473.598285385,6869478.9928241,337473.598285385,6870478.9928241,336473.598,6869478.993,509.521
"1654",336473.598285385,6868478.9928241,337473.598285385,6869478.9928241,336473.598,6868478.993,522.647
"1655",336473.598285385,6867478.9928241,337473.598285385,6868478.9928241,336473.598,6867478.993,539.202
"1656",336473.598285385,6866478.9928241,337473.598285385,6867478.9928241,336473.598,6866478.993,579.201
"1657",336473.598285385,6865478.9928241,337473.598285385,6866478.9928241,336473.598,6865478.993,574.384
"1658",336473.598285385,6864478.9928241,337473.598285385,6865478.9928241,336473.598,6864478.993,580.776
"1659",336473.598285385,6863478.9928241,337473.598285385,6864478.9928241,336473.598,6863478.993,592.689
"1660",336473.598285385,6862478.9928241,337473.598285385,6863478.9928241,336473.598,6862478.993,660.229
"1661",336473.598285385,6861478.9928241,337473.598285385,6862478.9928241,336473.598,6861478.993,657.201
"1662",336473.598285385,6860478.9928241,337473.598285385,6861478.9928241,336473.598,6860478.993,691.638
"1663",336473.598285385,6859478.9928241,337473.598285385,6860478.9928241,336473.598,6859478.993,706.884
"1664",336473.598285385,6858478.9928241,337473.598285385,6859478.9928241,336473.598,6858478.993,750.168
"1665",336473.598285385,6857478.9928241,337473.598285385,6858478.9928241,336473.598,6857478.993,777.512
"1666",336473.598285385,6856478.9928241,337473.598285385,6857478.9928241,336473.598,6856478.993,736.127
"1667",336473.598285385,6855478.9928241,337473.598285385,6856478.9928241,336473.598,6855478.993,735.891
"1668",336473.598285385,6854478.9928241,337473.598285385,6855478.9928241,336473.598,6854478.993,746.411
"1669",336473.598285385,6853478.9928241,337473.598285385,6854478.9928241,336473.598,6853478.993,775.022
"1670",336473.598285385,6852478.9928241,337473.598285385,6853478.9928241,336473.598,6852478.993,786.827
"1671",336473.598285385,6851478.9928241,337473.598285385,6852478.9928241,336473.598,6851478.993,801.446
"1672",336473.598285385,6850478.9928241,337473.598285385,6851478.9928241,336473.598,6850478.993,808.782
